when,module,battery,15cm,15cm_bias,45cm,45cm_bias,75cm,75cm_bias
2017-04-30T06:58:05.003Z,03,3.420802116394043,952,311,752,278,1275,-390
2017-04-30T09:23:58.551Z,03,3.3511929512023926,3399,1017,1928,9,2215,-517
2017-04-30T12:19:42.099Z,03,3.472320318222046,4564,840,1269,158,3109,-611
2017-04-30T13:18:50.883Z,03,3.7067856788635254,5035,856,1386,198,3181,-610
2017-04-30T15:16:52.287Z,03,3.3906185626983643,4572,775,1408,236,3372,-647
2017-04-30T15:46:10.799Z,03,3.3511929512023926,4287,737,1397,233,3445,-648
2017-04-30T18:13:52.457Z,03,3.558056592941284,3823,794,1522,133,3596,-664
2017-05-04T13:37:29.516Z,03,5.463556289672852,-1,0,-1,0,-1,0
2017-05-04T13:38:53.823Z,03,5.192839622497559,-1,0,-1,0,-1,0
2017-05-04T15:03:12.685Z,03,5.489573001861572,4496,930,1078,-258,3467,695
2017-04-28T17:46:45.523Z,03,4.333873271942139,1243,390,697,243,1336,-405
2017-04-28T18:45:48.913Z,03,4.269668102264404,1210,384,685,239,1309,-399
2017-04-28T19:15:23.883Z,03,4.269668102264404,1195,371,681,242,1298,-404
2017-04-28T20:43:30.946Z,03,4.073534965515137,1155,373,665,234,1255,-387
2017-04-28T21:12:43.081Z,03,4.030805587768555,1146,359,659,237,1245,-393
2017-04-28T21:41:54.434Z,03,4.002813816070557,1136,358,657,234,1236,-388
2017-04-28T22:40:15.950Z,03,3.975208282470703,1117,362,646,234,1216,-383
2017-04-28T23:09:25.890Z,03,3.961547613143921,1107,357,641,231,1205,-381
2017-04-28T23:38:35.141Z,03,3.934506416320801,1097,362,637,227,1191,-375
2017-04-29T02:04:14.864Z,03,3.881516456604004,1055,339,628,232,1146,-369
2017-04-29T02:33:22.552Z,03,3.8684909343719482,1052,344,623,226,1138,-363
2017-04-29T03:02:29.839Z,03,3.8684909343719482,1044,334,624,225,1109,-353
2017-04-29T13:45:45.332Z,03,4.044948577880859,1154,353,618,229,1101,-345
2017-04-29T18:16:10.745Z,03,4.002813816070557,1017,323,602,218,1059,-332
2017-04-29T21:13:00.934Z,03,3.718743085861206,965,318,587,214,1029,-330
2017-04-29T23:39:31.011Z,03,3.6481339931488037,940,316,577,214,1007,-321
2017-04-30T01:07:20.392Z,03,3.5913095474243164,927,307,575,211,1000,-316
2017-04-30T03:33:35.161Z,03,3.5146656036376953,906,296,569,215,980,-315
2017-04-30T04:02:48.881Z,03,3.5039827823638916,901,301,569,212,976,-309
2017-04-30T05:01:15.282Z,03,3.472320318222046,891,296,565,209,970,-317
2017-04-30T05:30:28.115Z,03,3.46189284324646,893,298,569,212,970,-306
2017-04-30T07:56:26.846Z,03,3.3806755542755127,1001,311,702,255,1283,-382
2017-04-30T08:25:37.480Z,03,3.370790481567383,1039,316,955,331,1850,-566
2017-05-04T17:03:05.625Z,03,5.437784671783447,3656,819,980,-252,3584,725
2017-05-04T18:02:31.214Z,03,5.41225528717041,3344,773,938,-254,3614,745
2017-05-04T20:59:01.681Z,03,5.337085247039795,2681,662,842,-242,3669,755
2017-05-04T23:25:06.220Z,03,5.288120746612549,2359,601,779,-235,3664,757
2017-05-05T03:18:49.624Z,03,5.240046977996826,3279,711,2315,-405,3577,745
2017-05-05T07:41:33.048Z,03,5.192839622497559,2535,583,2086,-181,3503,738
2017-04-30T09:53:10.031Z,03,3.3511929512023926,2941,834,2222,36,2571,-580
2017-04-30T10:22:22.673Z,03,3.3609631061553955,3054,802,2937,-108,2799,-602
2017-04-30T11:20:53.519Z,03,3.400620460510254,3579,775,1509,79,3031,-629
2017-04-30T11:50:17.106Z,03,3.472320318222046,4076,811,1372,117,3085,-609
2017-04-30T14:47:29.889Z,03,3.472320318222046,5058,839,1399,225,3300,-627
2017-04-30T16:44:56.384Z,03,3.3806755542755127,4163,753,1260,241,3577,-677
2017-04-30T19:13:03.797Z,03,3.3906185626983643,3565,785,1297,176,3545,-687
2017-05-04T13:37:22.233Z,03,5.463556289672852,-1,0,-1,0,-1,0
2017-05-04T13:38:05.400Z,03,5.216336727142334,-1,0,-1,0,-1,0
2017-05-04T14:01:24.884Z,03,5.288120746612549,4958,956,1145,-259,3386,696
2017-05-04T16:03:15.469Z,03,5.437784671783447,4051,889,1029,-263,3536,729
2017-05-04T16:33:12.614Z,03,5.437784671783447,3848,840,1000,-252,3557,707
2017-05-04T17:32:57.994Z,03,5.41225528717041,3509,801,959,-257,3598,733
2017-05-04T18:32:06.082Z,03,5.361908912658691,3209,761,918,-254,3634,742
2017-05-04T19:01:36.113Z,03,5.386964321136475,3073,742,903,-250,3636,754
2017-05-04T19:31:01.838Z,03,5.386964321136475,2958,707,885,-239,3650,736
2017-05-04T20:29:46.463Z,03,5.361908912658691,2762,688,853,-247,3664,769
2017-05-04T21:28:15.417Z,03,5.312490463256836,2611,656,831,-239,3668,759
2017-05-04T21:57:28.685Z,03,5.312490463256836,2538,641,816,-238,3675,760
2017-04-27T07:29:17.702Z,03,4.574644565582275,623,262,612,237,604,-222
2017-04-27T08:27:37.993Z,03,4.556562900543213,627,263,612,241,608,-222
2017-04-27T08:56:48.497Z,03,4.556562900543213,625,266,613,233,604,-221
2017-05-05T00:52:44.694Z,03,5.263974189758301,2221,568,752,-225,3656,765
2017-05-05T01:21:57.756Z,03,5.263974189758301,2176,567,742,-227,3655,762
2017-05-05T01:51:11.175Z,03,5.263974189758301,2132,556,736,-224,3651,766
2017-05-05T04:17:13.292Z,03,5.240046977996826,2948,567,6039,-25,3444,662
2017-05-05T04:46:24.893Z,03,5.216336727142334,2867,542,6619,-88,3421,637
2017-05-05T05:44:47.702Z,03,5.216336727142334,2761,570,3370,109,3482,691
2017-05-05T06:13:58.894Z,03,5.216336727142334,2702,581,2843,3,3501,705
2017-05-05T08:39:56.032Z,03,5.192839622497559,2423,556,1896,-227,3500,733
2017-05-05T09:09:08.371Z,03,5.192839622497559,2377,548,1804,-242,3493,736
2017-05-05T09:38:24.579Z,03,5.192839622497559,2333,553,1719,-257,3492,744
2017-05-05T10:07:43.914Z,03,4.969010353088379,2287,537,1647,-264,3485,730
2017-05-05T10:37:04.133Z,03,5.100930690765381,2237,537,1578,-276,3485,750
2017-05-05T11:06:26.698Z,03,5.169552803039551,2189,525,1517,-284,3475,748
2017-05-05T11:35:58.416Z,03,5.192839622497559,2150,508,1465,-284,3474,734
2017-05-05T12:05:37.602Z,03,5.216336727142334,2109,522,1413,-291,3469,744
2017-05-05T12:35:21.794Z,03,5.192839622497559,2065,510,1370,-287,3467,751
2017-05-05T13:35:08.126Z,03,5.216336727142334,1975,489,1289,-290,3454,744
2017-05-05T15:05:16.233Z,03,5.263974189758301,1865,460,1188,-288,3448,742
2017-05-05T15:35:15.474Z,03,5.263974189758301,1829,465,1163,-288,3445,740
2017-05-05T16:35:05.675Z,03,5.263974189758301,1768,451,1127,-286,3430,739
2017-04-27T09:26:00.396Z,03,4.574644565582275,622,261,614,232,605,-227
2017-04-27T10:24:41.822Z,03,4.667248249053955,622,256,612,237,606,-216
2017-05-05T18:33:45.843Z,03,5.240046977996826,1654,435,1057,-280,3399,735
2017-05-05T20:02:09.030Z,03,5.216336727142334,1600,428,1004,-267,3380,759
2017-05-05T21:00:44.196Z,03,5.192839622497559,1567,427,972,-268,3355,757
2017-05-05T21:29:57.548Z,03,5.169552803039551,1552,425,958,-268,3354,752
2017-05-05T22:28:22.135Z,03,5.146474838256836,1526,419,929,-262,3333,756
2017-05-05T23:26:45.367Z,03,5.146474838256836,1506,413,907,-260,3320,744
2017-05-05T23:55:56.368Z,03,5.169552803039551,1494,409,893,-255,3310,747
2017-05-06T01:52:37.623Z,03,5.146474838256836,1454,394,852,-246,3285,746
2017-05-06T02:21:47.628Z,03,5.123601913452148,1448,402,844,-244,3283,748
2017-05-06T03:20:07.989Z,03,5.123601913452148,1432,392,823,-238,3270,762
2017-05-06T03:49:17.768Z,03,5.123601913452148,1424,392,815,-239,3267,752
2017-05-06T04:18:27.172Z,03,5.123601913452148,1408,391,808,-238,3254,748
2017-05-06T04:47:36.317Z,03,5.100930690765381,1399,387,802,-235,3255,750
2017-04-27T15:16:16.761Z,03,4.451004981994629,1070,376,838,283,625,-238
2017-04-27T15:16:25.485Z,03,4.383309364318848,1072,373,835,281,624,-243
2017-04-27T15:47:59.962Z,03,4.629760265350342,1057,368,802,276,615,-229
2017-04-28T18:16:15.975Z,03,4.269668102264404,1230,388,695,240,1322,-402
2017-04-28T19:44:56.473Z,03,4.222748756408691,1186,374,677,237,1284,-394
2017-04-29T01:35:07.421Z,03,3.894629716873169,1066,356,629,223,1149,-363
2017-04-29T07:53:32.895Z,03,3.7673540115356445,1304,396,646,231,1147,-346
2017-05-06T06:15:04.544Z,03,5.100930690765381,1373,386,783,-233,3239,748
2017-05-06T07:42:33.270Z,03,5.100930690765381,1346,373,764,-223,3220,751
2017-05-06T09:39:11.901Z,03,5.0784592628479,1317,367,751,-226,3209,742
2017-05-06T10:37:46.679Z,03,5.100930690765381,1301,373,742,-229,3207,753
2017-05-06T11:07:12.427Z,03,5.123601913452148,1295,362,739,-225,3203,750
2017-05-06T11:36:44.423Z,03,5.123601913452148,1289,364,733,-224,3202,750
2017-05-06T13:05:52.109Z,03,5.100930690765381,1242,353,723,-225,3197,754
2017-05-06T14:05:43.383Z,03,5.123601913452148,1209,349,716,-225,3198,756
2017-05-06T15:37:06.783Z,03,5.100930690765381,1165,340,697,-219,3213,735
2017-05-06T16:07:01.279Z,03,5.123601913452148,1151,333,695,-217,3220,744
2017-05-06T17:06:32.671Z,03,5.100930690765381,1124,325,678,-212,3247,727
2017-05-06T18:05:59.516Z,03,5.100930690765381,1104,338,669,-210,3284,730
2017-05-06T19:34:33.518Z,03,5.0784592628479,1077,326,657,-206,3331,729
2017-05-06T20:33:18.532Z,03,5.056185722351074,1058,313,643,-198,3349,728
2017-05-06T21:02:32.101Z,03,5.056185722351074,1052,316,638,-201,3355,740
2017-05-06T21:31:44.252Z,03,5.034106254577637,1051,326,638,-198,3364,740
2017-05-06T22:00:55.779Z,03,5.012218952178955,1045,312,632,-198,3369,729
2017-05-06T22:59:17.778Z,03,5.012218952178955,1040,328,624,-199,3371,747
2017-05-07T00:26:49.939Z,03,4.990521430969238,1030,319,619,-196,3383,754
2017-05-08T10:36:47.694Z,03,4.763679027557373,808,280,534,-181,3182,744
2017-05-08T11:06:05.556Z,03,4.744075775146484,813,281,628,-213,3186,750
2017-05-08T11:35:27.883Z,03,4.744075775146484,928,304,1220,-396,3182,752
2017-05-08T12:04:53.591Z,03,4.763679027557373,1039,331,1237,-378,3184,743
2017-05-08T12:34:25.133Z,03,4.763679027557373,1064,332,1178,-340,3182,749
2017-05-08T13:04:00.919Z,03,4.783445358276367,1066,331,1123,-319,3179,729
2017-05-08T13:33:23.478Z,03,4.763679027557373,1061,336,1108,-306,3175,742
2017-05-08T14:02:48.632Z,03,4.763679027557373,1056,336,1099,-305,3183,741
2017-05-08T14:32:18.507Z,03,4.763679027557373,1048,338,1070,-291,3186,748
2017-05-08T15:01:56.538Z,03,4.763679027557373,1034,327,1036,-281,3189,727
2017-05-08T15:31:31.756Z,03,4.783445358276367,1021,331,1008,-281,3191,737
2017-05-08T16:01:02.683Z,03,4.763679027557373,1012,332,986,-274,3196,740
2017-05-08T16:32:17.154Z,03,4.724632740020752,1010,329,1033,-271,3205,736
2017-05-08T17:01:59.956Z,03,4.724632740020752,1091,339,1550,-354,3192,741
2017-05-08T17:31:40.820Z,03,4.724632740020752,1119,357,1596,-353,3196,742
2017-05-08T18:01:18.297Z,03,4.705348491668701,1303,382,2782,-390,3164,725
2017-04-29T08:22:37.495Z,03,3.755082607269287,1294,379,640,229,1138,-351
2017-04-29T08:51:41.953Z,03,3.7428908348083496,1284,385,641,230,1141,-350
2017-04-29T09:49:53.156Z,03,3.755082607269287,1269,389,635,227,1133,-342
2017-04-29T11:17:36.146Z,03,3.934506416320801,1234,387,630,222,1117,-331
2017-04-29T11:47:05.582Z,03,3.961547613143921,1222,380,627,223,1112,-340
2017-04-29T12:46:16.048Z,03,4.002813816070557,1192,370,623,224,1110,-337
2017-04-29T13:15:57.156Z,03,4.030805587768555,1174,366,621,221,1104,-337
2017-04-29T14:45:26.250Z,03,4.087979793548584,1124,351,615,226,1094,-339
2017-04-29T15:45:11.424Z,03,4.073534965515137,1092,344,612,224,1080,-341
2017-04-29T16:46:26.498Z,03,3.961547613143921,1062,338,609,222,1072,-333
2017-04-29T17:16:28.277Z,03,4.0591912269592285,1048,341,608,223,1072,-333
2017-04-29T19:44:55.430Z,03,3.8427011966705322,984,323,590,219,1041,-333
2017-04-29T20:43:41.465Z,03,3.755082607269287,971,329,587,215,1031,-325
2017-04-29T22:11:38.188Z,03,3.6831002235412598,954,315,582,214,1021,-324
2017-04-30T00:08:48.022Z,03,3.625189781188965,935,318,574,210,1001,-314
2017-04-30T00:38:04.332Z,03,3.613825559616089,931,313,574,214,999,-317
2017-04-30T01:36:36.370Z,03,3.5801563262939453,921,303,572,214,993,-320
2017-04-30T07:27:16.073Z,03,3.400620460510254,989,315,724,264,1279,-377
2017-04-30T08:54:47.990Z,03,3.3609631061553955,3509,1016,2237,210,2081,-479
2017-05-07T00:56:01.250Z,03,4.990521430969238,1027,320,615,-199,3380,754
2017-05-07T01:25:12.304Z,03,4.969010353088379,1025,308,614,-191,3381,738
2017-05-07T01:54:23.095Z,03,4.969010353088379,1020,323,612,-196,3374,758
2017-05-07T02:23:33.990Z,03,4.969010353088379,1015,313,606,-189,3374,751
2017-05-07T02:52:44.775Z,03,4.969010353088379,1014,318,606,-193,3373,753
2017-05-07T03:21:54.900Z,03,4.947684288024902,1010,312,606,-193,3370,743
2017-05-07T03:51:05.007Z,03,4.947684288024902,1004,303,603,-191,3373,734
2017-05-07T04:20:14.894Z,03,4.947684288024902,1000,317,601,-190,3376,760
2017-05-07T04:49:24.699Z,03,4.926540374755859,997,316,598,-193,3376,764
2017-05-07T06:16:53.746Z,03,4.926540374755859,984,305,596,-192,3356,747
2017-05-07T06:46:03.526Z,03,4.926540374755859,986,308,597,-190,3362,759
2017-05-07T07:15:13.183Z,03,4.905575752258301,979,306,594,-190,3353,772
2017-05-07T08:13:32.035Z,03,4.905575752258301,973,312,589,-191,3345,768
2017-05-07T08:42:41.479Z,03,4.905575752258301,966,304,587,-190,3330,760
2017-05-07T09:11:51.140Z,03,4.88478946685791,963,299,587,-187,3327,752
2017-05-07T09:41:02.201Z,03,4.88478946685791,960,305,585,-188,3327,760
2017-05-07T11:08:55.425Z,03,4.905575752258301,951,303,585,-190,3341,751
2017-05-07T13:37:08.647Z,03,4.947684288024902,919,294,578,-187,3361,747
2017-05-07T14:06:59.214Z,03,4.947684288024902,910,291,576,-185,3347,745
2017-05-08T18:30:54.707Z,03,4.686221122741699,1458,420,3389,-430,3153,720
2017-05-08T19:00:30.439Z,03,4.686221122741699,1645,450,3755,-375,3118,693
2017-05-08T19:30:06.551Z,03,4.667248249053955,1796,496,3235,-255,3127,710
2017-05-08T19:59:42.915Z,03,4.667248249053955,1833,518,2822,-214,3133,698
2017-05-08T20:29:17.880Z,03,4.667248249053955,1817,503,2530,-228,3125,697
2017-05-08T20:58:51.779Z,03,4.648428916931152,1816,500,2309,-234,3137,698
2017-05-08T21:28:25.501Z,03,4.648428916931152,1883,505,2491,-267,3133,688
2017-05-08T21:57:58.941Z,03,4.629760265350342,2163,584,2881,-292,3115,695
2017-05-08T22:27:31.859Z,03,4.629760265350342,2306,610,2841,-265,3116,694
2017-05-08T22:57:04.687Z,03,4.629760265350342,2380,624,2764,-255,3133,686
2017-05-08T23:26:37.307Z,03,4.629760265350342,2393,641,2535,-252,3152,687
2017-05-08T23:56:09.615Z,03,4.611241340637207,2369,602,2343,-247,3176,678
2017-05-09T00:25:41.653Z,03,4.611241340637207,2331,598,2202,-251,3201,672
2017-05-09T00:55:13.630Z,03,4.611241340637207,2276,574,2069,-257,3215,677
2017-05-09T01:24:45.500Z,03,4.592870235443115,2233,560,1949,-267,3234,678
2017-05-09T01:54:17.223Z,03,4.592870235443115,2197,555,1855,-268,3258,689
2017-04-30T10:51:36.541Z,03,3.370790481567383,3291,783,1932,-37,2945,-608
2017-04-30T12:49:03.614Z,03,3.472320318222046,4833,843,1531,196,3143,-603
2017-04-30T13:48:32.751Z,03,3.6481339931488037,5197,840,1266,211,3207,-633
2017-04-30T14:18:02.492Z,03,3.4933645725250244,5318,834,1459,244,3246,-629
2017-04-30T16:15:32.143Z,03,3.3609631061553955,4205,759,1335,236,3524,-662
2017-04-30T17:14:27.478Z,03,3.46189284324646,4088,789,1204,244,3621,-679
2017-04-30T17:44:07.704Z,03,3.5362281799316406,3978,784,1155,245,3633,-698
2017-04-30T18:43:33.455Z,03,3.5362281799316406,3699,803,1388,161,3582,-684
2017-04-30T19:42:27.527Z,03,3.265751600265503,3428,765,1222,196,3508,-693
2017-04-30T20:11:51.108Z,03,3.1670613288879395,3307,752,1169,200,3444,-665
2017-05-04T13:32:53.218Z,03,4.383309364318848,-1,0,-1,0,-1,0
2017-05-04T13:38:21.916Z,03,5.463556289672852,-1,0,-1,0,-1,0
2017-05-04T13:38:58.065Z,03,5.361908912658691,-1,0,-1,0,-1,0
