when,module,battery,15cm,15cm_bias,45cm,45cm_bias,75cm,75cm_bias
2017-04-30T17:58:29.989Z,01,4.789815425872803,1043,574,324,-136,558,199
2017-04-30T18:28:08.956Z,01,4.789815425872803,1037,559,326,-135,564,196
2017-04-30T18:57:44.085Z,01,4.789815425872803,1026,556,328,-135,560,199
2017-04-30T19:56:40.584Z,01,4.76943302154541,1025,551,333,-136,562,198
2017-04-30T22:23:22.600Z,01,4.749223709106445,1022,533,338,-138,559,192
2017-05-01T01:19:10.374Z,01,4.709314346313477,1036,561,350,-145,561,200
2017-05-01T02:47:02.594Z,01,4.709314346313477,1037,563,355,-152,562,206
2017-05-01T05:13:28.752Z,01,4.689610004425049,1041,558,361,-152,561,198
2017-05-01T08:38:24.122Z,01,4.670070171356201,1041,554,370,-153,560,199
2017-05-04T12:43:50.286Z,01,4.245518207550049,-1,0,-1,0,-1,0
2017-05-04T12:52:14.862Z,01,5.026083946228027,-1,0,-1,0,-1,0
2017-05-04T14:29:42.718Z,01,5.141361236572266,937,-486,584,258,573,198
2017-05-04T18:00:00.072Z,01,5.117884635925293,933,-486,565,259,576,204
2017-05-09T02:04:53.951Z,01,4.519423007965088,1480,-619,545,239,574,195
2017-05-09T02:34:30.361Z,01,4.519423007965088,1470,-612,547,239,576,195
2017-05-09T03:04:06.669Z,01,4.519423007965088,1462,-625,551,244,576,205
2017-05-09T03:33:43.079Z,01,4.501272201538086,1439,-589,552,236,575,206
2017-05-09T04:03:19.663Z,01,4.501272201538086,1434,-615,552,243,575,201
2017-05-09T04:32:56.384Z,01,4.501272201538086,1413,-592,549,241,573,196
2017-05-09T05:02:32.854Z,01,4.501272201538086,1409,-604,549,243,574,193
2017-05-09T05:32:09.093Z,01,4.501272201538086,1405,-592,550,240,577,198
2017-05-09T06:01:45.151Z,01,4.483267307281494,1386,-583,550,236,576,194
2017-05-09T06:31:21.299Z,01,4.483267307281494,1378,-578,550,236,575,195
2017-05-09T07:00:57.672Z,01,4.483267307281494,1383,-601,550,245,577,192
2017-05-09T07:30:33.920Z,01,4.483267307281494,1367,-581,551,234,576,196
2017-05-09T08:00:09.952Z,01,4.483267307281494,1374,-599,552,246,576,196
2017-05-09T08:29:45.962Z,01,4.4654059410095215,1357,-566,550,245,572,195
2017-05-09T08:59:21.996Z,01,4.4654059410095215,1350,-565,550,244,573,193
2017-05-09T09:28:58.479Z,01,4.4654059410095215,1362,-579,555,242,579,204
2017-05-07T17:34:29.559Z,01,4.8943963050842285,1085,-521,542,248,577,205
2017-05-07T18:04:09.176Z,01,4.8943963050842285,1094,-513,542,248,576,200
2017-05-07T18:33:49.105Z,01,4.8943963050842285,1085,-491,539,238,575,202
2017-05-07T19:03:27.383Z,01,4.8943963050842285,1096,-504,539,240,576,198
2017-05-07T19:33:03.768Z,01,4.8943963050842285,1091,-490,539,240,572,203
2017-05-07T20:02:35.037Z,01,4.873116970062256,1105,-509,538,246,574,200
2017-05-08T01:26:00.878Z,01,4.789815425872803,1224,-534,535,247,568,197
2017-05-08T01:55:23.992Z,01,4.789815425872803,1220,-529,535,239,569,197
2017-05-08T02:54:10.014Z,01,4.76943302154541,1247,-542,537,240,573,196
2017-05-08T03:52:55.173Z,01,4.76943302154541,1258,-542,536,247,568,199
2017-05-08T04:22:17.482Z,01,4.76943302154541,1263,-553,538,242,570,199
2017-05-08T04:51:39.969Z,01,4.749223709106445,1272,-549,538,242,571,198
2017-05-04T20:57:55.045Z,01,5.04872465133667,946,-481,552,252,570,204
2017-05-04T21:27:25.975Z,01,5.04872465133667,955,-498,552,257,573,201
2017-05-04T21:56:56.376Z,01,5.04872465133667,960,-502,550,262,571,201
2017-05-05T01:52:56.200Z,01,5.0036468505859375,972,-509,545,249,573,203
2017-05-05T03:50:54.574Z,01,4.98140811920166,1119,-589,544,255,573,198
2017-05-05T04:20:23.216Z,01,4.98140811920166,1146,-610,543,262,569,197
2017-05-05T05:19:20.282Z,01,4.98140811920166,1123,-586,536,258,569,195
2017-05-05T05:48:48.473Z,01,4.98140811920166,1117,-561,535,248,571,202
2017-05-05T06:18:16.660Z,01,4.98140811920166,1109,-548,533,246,571,199
2017-05-05T07:46:41.677Z,01,4.959366321563721,1094,-539,532,242,572,202
2017-05-05T09:15:08.400Z,01,4.959366321563721,1070,-528,531,240,569,200
2017-05-05T11:13:42.030Z,01,4.98140811920166,1053,-515,536,242,575,200
2017-05-05T13:13:45.456Z,01,5.026083946228027,1020,-508,537,253,575,198
2017-05-05T13:43:56.915Z,01,5.04872465133667,1010,-478,538,237,576,208
2017-05-05T14:14:09.581Z,01,5.04872465133667,1014,-494,539,250,578,205
2017-05-05T15:44:41.102Z,01,5.04872465133667,1008,-504,537,249,578,196
2017-05-05T16:14:44.167Z,01,5.04872465133667,991,-468,537,250,573,201
2017-05-09T09:58:36.598Z,01,4.483267307281494,1340,-574,550,235,592,204
2017-05-09T10:28:17.504Z,01,4.501272201538086,1335,-544,555,238,589,210
2017-05-09T10:57:59.331Z,01,4.501272201538086,1334,-568,556,242,591,207
2017-05-09T11:27:43.245Z,01,4.519423007965088,1312,-560,554,240,586,204
2017-05-09T11:57:25.501Z,01,4.501272201538086,2952,-748,553,242,586,204
2017-05-08T05:21:02.025Z,01,4.749223709106445,1281,-546,537,239,573,198
2017-05-08T05:50:23.715Z,01,4.749223709106445,1290,-546,537,245,570,198
2017-05-08T06:19:45.160Z,01,4.729184627532959,1292,-540,539,242,570,199
2017-05-08T06:49:06.654Z,01,4.729184627532959,1296,-551,537,241,571,195
2017-05-08T07:18:28.041Z,01,4.729184627532959,1298,-536,538,230,570,201
2017-05-08T07:47:49.355Z,01,4.709314346313477,1309,-552,539,242,573,195
2017-05-08T08:17:10.675Z,01,4.709314346313477,1308,-531,539,231,570,205
2017-05-08T08:46:32.060Z,01,4.709314346313477,1323,-547,540,241,571,202
2017-05-08T09:15:54.684Z,01,4.709314346313477,1314,-546,539,236,568,197
2017-05-08T09:45:19.816Z,01,4.729184627532959,1324,-561,540,243,571,192
2017-05-05T17:14:41.780Z,01,5.04872465133667,996,-482,537,246,578,203
2017-05-05T17:44:33.966Z,01,5.026083946228027,990,-480,536,252,575,201
2017-05-05T19:13:46.664Z,01,5.0036468505859375,991,-502,533,246,577,198
2017-05-05T19:43:28.301Z,01,5.0036468505859375,997,-497,532,250,576,202
2017-05-05T21:41:39.914Z,01,4.959366321563721,1010,-516,529,253,571,194
2017-05-06T00:09:03.962Z,01,4.93751859664917,1018,-518,529,246,573,192
2017-05-06T03:05:48.463Z,01,4.915863037109375,1018,-522,530,248,570,193
2017-05-06T05:03:34.622Z,01,4.8943963050842285,1009,-495,531,246,566,198
2017-05-06T06:02:27.431Z,01,4.8943963050842285,1011,-490,533,245,568,202
2017-05-06T07:01:20.566Z,01,4.8943963050842285,1008,-506,532,244,568,196
2017-05-06T08:00:13.672Z,01,4.873116970062256,1009,-493,532,237,569,202
2017-05-06T08:29:39.992Z,01,4.873116970062256,1020,-509,536,244,571,199
2017-05-06T08:59:06.161Z,01,4.873116970062256,1012,-500,535,238,571,202
2017-05-06T09:28:33.202Z,01,4.873116970062256,1015,-513,536,250,571,198
2017-05-06T11:27:14.846Z,01,4.93751859664917,980,-499,539,241,570,198
2017-05-06T12:27:10.848Z,01,4.959366321563721,970,-493,541,253,574,198
2017-05-06T13:27:16.623Z,01,4.98140811920166,943,-486,541,248,572,196
2017-05-06T13:57:27.130Z,01,4.98140811920166,952,-498,545,253,575,195
2017-05-06T14:27:35.088Z,01,5.0036468505859375,947,-482,543,244,578,199
2017-05-06T14:58:25.181Z,01,4.959366321563721,937,-481,541,242,577,198
2017-05-06T16:28:10.209Z,01,4.98140811920166,941,-481,543,242,580,200
2017-05-06T17:27:47.680Z,01,4.98140811920166,925,-495,540,254,579,196
2017-05-06T17:57:33.751Z,01,4.98140811920166,909,-479,537,243,575,197
2017-05-06T18:27:14.822Z,01,4.98140811920166,918,-481,541,247,579,202
2017-05-06T18:56:51.871Z,01,4.959366321563721,918,-476,540,248,580,201
2017-05-06T19:26:29.597Z,01,4.959366321563721,916,-481,538,253,578,204
2017-05-06T19:56:03.992Z,01,4.93751859664917,915,-488,537,251,575,196
2017-05-06T20:25:33.695Z,01,4.93751859664917,920,-481,537,247,578,201
2017-05-06T23:22:00.357Z,01,4.8943963050842285,928,-491,531,245,570,197
2017-05-06T23:51:23.828Z,01,4.8943963050842285,931,-477,532,237,571,200
2017-05-07T00:20:47.352Z,01,4.8943963050842285,929,-483,530,239,571,195
2017-05-07T01:19:34.896Z,01,4.873116970062256,935,-498,530,243,571,195
2017-05-07T01:48:58.485Z,01,4.873116970062256,934,-478,532,236,571,201
2017-05-07T03:17:08.518Z,01,4.873116970062256,943,-504,532,251,570,192
2017-05-07T05:14:38.444Z,01,4.852021217346191,945,-514,535,244,574,194
2017-05-07T05:44:00.425Z,01,4.852021217346191,949,-498,536,243,574,199
2017-05-07T06:42:44.981Z,01,4.852021217346191,1015,-502,537,241,573,198
2017-05-07T07:41:29.195Z,01,4.831107139587402,1046,-519,536,250,569,197
2017-05-07T08:10:51.141Z,01,4.831107139587402,1055,-515,537,247,570,198
2017-05-07T09:09:35.263Z,01,4.831107139587402,1070,-522,537,251,570,197
2017-05-07T10:37:55.854Z,01,4.852021217346191,1074,-526,538,244,570,196
2017-05-07T11:07:33.036Z,01,4.873116970062256,1086,-519,540,243,575,197
2017-05-07T11:37:15.415Z,01,4.8943963050842285,1073,-513,540,245,573,194
2017-05-07T12:07:04.073Z,01,4.8943963050842285,1079,-517,541,245,575,198
2017-05-07T13:06:41.603Z,01,4.915863037109375,1071,-512,544,244,577,200
2017-05-07T13:36:44.202Z,01,4.93751859664917,1059,-514,541,240,575,196
2017-05-07T14:06:42.893Z,01,4.93751859664917,1063,-500,544,241,577,199
2017-05-07T14:36:42.515Z,01,4.93751859664917,1064,-508,545,246,578,200
2017-05-07T15:06:21.260Z,01,4.915863037109375,1064,-502,542,245,576,200
2017-05-07T15:35:54.832Z,01,4.8943963050842285,1060,-511,540,241,573,202
2017-05-07T16:05:36.780Z,01,4.8943963050842285,1075,-523,543,248,575,198
2017-05-07T16:35:12.932Z,01,4.8943963050842285,1069,-510,540,239,575,195
2017-05-07T17:04:47.519Z,01,4.8943963050842285,1087,-506,544,242,578,201
2017-05-07T20:32:02.093Z,01,4.852021217346191,1118,-514,537,243,573,198
2017-05-07T21:01:27.397Z,01,4.852021217346191,1121,-526,538,246,572,201
2017-05-07T21:30:52.093Z,01,4.831107139587402,1140,-522,535,241,574,198
2017-05-07T22:00:16.382Z,01,4.831107139587402,1137,-520,534,235,573,194
2017-05-07T22:29:40.371Z,01,4.831107139587402,1157,-524,536,243,571,202
2017-05-07T22:59:04.173Z,01,4.810372829437256,1160,-512,535,238,570,200
2017-05-07T23:28:27.819Z,01,4.810372829437256,1174,-533,533,238,570,192
2017-05-07T23:57:51.245Z,01,4.810372829437256,1187,-519,535,231,572,204
2017-05-08T00:27:14.512Z,01,4.789815425872803,1201,-530,536,239,574,199
2017-05-08T00:56:37.676Z,01,4.789815425872803,1208,-543,535,245,571,194
2017-05-08T02:24:46.966Z,01,4.789815425872803,1229,-525,534,235,569,201
2017-05-08T03:23:32.543Z,01,4.76943302154541,1252,-560,537,242,571,197
