data,temp_inst_estacao_itapipoca_filtrada,temp_med_estacao_itapipoca_filtrada,temp_min_estacao_itapipoca_filtrada,umid_inst_estacao_itapipoca_filtrada,umid_med_estacao_itapipoca_filtrada,umid_min_estacao_itapipoca_filtrada,pto_orvalho_inst_estacao_itapipoca_filtrada,pto_orvalho_med_estacao_itapipoca_filtrada,pto_orvalho_min_estacao_itapipoca_filtrada,pressao_estacao_itapipoca_filtrada,pressao_max_estacao_itapipoca_filtrada,pressao_min_estacao_itapipoca_filtrada,vento_direcao_estacao_itapipoca_filtrada,vento_vel_estacao_itapipoca_filtrada,vento_rajada_estacao_itapipoca_filtrada,radiacao_estacao_itapipoca_filtrada,precipitacao_estacao_itapipoca_filtrada,EToPM_estacao_itapipoca_filtrada,when,d15cm_modulo1_media,d45cm_modulo1_media,d75cm_modulo1_media,d15cm_modulo2_media,d45cm_modulo2_media,d75cm_modulo2_media,d15cm_modulo3_media,d45cm_modulo3_media,d75cm_modulo3_media,d15cm_modulo4_media,d45cm_modulo4_media,d75cm_modulo4_media,wetness_modulo5,temperature_modulo5,temp_inst_estacao_itapipoca_total_EToPM,temp_med_estacao_itapipoca_total_EToPM,temp_min_estacao_itapipoca_total_EToPM,umid_inst_estacao_itapipoca_total_EToPM,umid_med_estacao_itapipoca_total_EToPM,umid_min_estacao_itapipoca_total_EToPM,pto_orvalho_inst_estacao_itapipoca_total_EToPM,pto_orvalho_med_estacao_itapipoca_total_EToPM,pto_orvalho_min_estacao_itapipoca_total_EToPM,pressao_estacao_itapipoca_total_EToPM,pressao_max_estacao_itapipoca_total_EToPM,pressao_min_estacao_itapipoca_total_EToPM,vento_direcao_estacao_itapipoca_total_EToPM,vento_vel_estacao_itapipoca_total_EToPM,vento_rajada_estacao_itapipoca_total_EToPM,radiacao_estacao_itapipoca_total_EToPM,precipitacao_estacao_itapipoca_total_EToPM,EToPM_estacao_itapipoca_total_EToPM
09/09/2016 00:00,27.825,35.1,24.7,57.25,73,28,17.975,20.3,13.2,100.190416666667,1004.2,999.5,5.525,111.708333333333,10.65,24.18464,0,12.4663807490537,2016-09-09 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.825,35.1,24.7,57.25,73,28,17.975,20.3,13.2,100.190416666667,1004.2,999.5,5.525,111.708333333333,10.65,24.18464,0,12.4663807490537
11/09/2016 00:00,27.8458333333333,34.3,25,63.3333333333333,78,37,19.8833333333333,21.3,17.1,100.295416666667,1005,999.9,5.61666666666667,111.458333333333,11.3083333333333,17.57359,0,9.69406694935959,2016-11-09 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.8458333333333,34.3,25,63.3333333333333,78,37,19.8833333333333,21.3,17.1,100.295416666667,1005,999.9,5.61666666666667,111.458333333333,11.3083333333333,17.57359,0,9.69406694935959
10/07/2016 00:00,27.85,33.5,24.7,64.7083333333333,80,36,20.1291666666667,21.6,16.2,100.26875,1004.5,1000.5,3.9375,111.5,8.22083333333333,18.412744,0.2,8.58589730995743,2016-10-07 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.85,33.5,24.7,64.7083333333333,80,36,20.1291666666667,21.6,16.2,100.26875,1004.5,1000.5,3.9375,111.5,8.22083333333333,18.412744,0.2,8.58589730995743
07/06/2016 00:00,27.85,33.4,24,68.9166666666667,86,48,21.35,22.8,18.6,100.17625,1003.5,999.9,3.2875,122.125,7.12083333333333,21.13079,0.4,6.31015813074358,2016-07-06 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.85,33.4,24,68.9166666666667,86,48,21.35,22.8,18.6,100.17625,1003.5,999.9,3.2875,122.125,7.12083333333333,21.13079,0.4,6.31015813074358
09/08/2016 00:00,27.8791666666667,35.6,24.7,61.625,78,29,19.3416666666667,20.9,14.5,100.284166666667,1004.7,1000.6,4.37083333333333,117.291666666667,9.74583333333334,21.663956,0,10.5038221602018,2016-09-08 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.8791666666667,35.6,24.7,61.625,78,29,19.3416666666667,20.9,14.5,100.284166666667,1004.7,1000.6,4.37083333333333,117.291666666667,9.74583333333334,21.663956,0,10.5038221602018
08/09/2016 00:00,27.9166666666667,36.6,24.6,58.9166666666667,74,27,18.525,20.6,14.3,100.109583333333,1003.3,998.1,5.09166666666667,110.166666666667,10.1208333333333,24.69709,0,12.920334482262,2016-08-09 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.9166666666667,36.6,24.6,58.9166666666667,74,27,18.525,20.6,14.3,100.109583333333,1003.3,998.1,5.09166666666667,110.166666666667,10.1208333333333,24.69709,0,12.920334482262
08/06/2016 00:00,27.9541666666667,34.1,25.3,71.25,83,46,22.0083333333333,23.1,20.2,100.193333333333,1003.6,1000.2,3.88333333333333,107.791666666667,7.7875,17.82112,0,7.59169908071345,2016-08-06 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.9541666666667,34.1,25.3,71.25,83,46,22.0083333333333,23.1,20.2,100.193333333333,1003.6,1000.2,3.88333333333333,107.791666666667,7.7875,17.82112,0,7.59169908071345
03/06/2016 00:00,27.9583333333333,33.3,24.9,76,91,55,23.175,25.5,22.3,100.023333333333,1002.1,997.9,3.78333333333333,101.083333333333,7.3625,15.85259,0.8,4.14844663028408,2016-03-06 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.9583333333333,33.3,24.9,76,91,55,23.175,25.5,22.3,100.023333333333,1002.1,997.9,3.78333333333333,101.083333333333,7.3625,15.85259,0.8,4.14844663028408
01/10/2016 00:00,28.0041666666667,34.3,24.8,63.2916666666667,78,40,20.0333333333333,21.4,18.1,100.062083333333,1003,998.5,5.4,102.125,10.225,19.66384,0,9.74527587200984,2016-01-10 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.0041666666667,34.3,24.8,63.2916666666667,78,40,20.0333333333333,21.4,18.1,100.062083333333,1003,998.5,5.4,102.125,10.225,19.66384,0,9.74527587200984
07/08/2016 00:00,28.0833333333333,36.2,24.4,55.0833333333333,74,23,17.3791666666667,20.7,11,100.291666666667,1004.5,1000.2,4.75833333333333,124.666666666667,11.2666666666667,23.966503,0,12.7262340725095,2016-07-08 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.0833333333333,36.2,24.4,55.0833333333333,74,23,17.3791666666667,20.7,11,100.291666666667,1004.5,1000.2,4.75833333333333,124.666666666667,11.2666666666667,23.966503,0,12.7262340725095
08/10/2016 00:00,28.1083333333333,34.3,24.7,61,79,35,19.225,21.2,16,99.9320833333333,1001.3,997.7,5.675,103.125,10.675,21.23545,0,9.41817402575042,2016-08-10 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.1083333333333,34.3,24.7,61,79,35,19.225,21.2,16,99.9320833333333,1001.3,997.7,5.675,103.125,10.675,21.23545,0,9.41817402575042
07/10/2016 00:00,28.1208333333333,34.9,25,64.2083333333333,79,36,20.1833333333333,21.6,16.9,99.80125,999.8,995.6,4.84166666666667,102.041666666667,9.0125,20.88863,0,9.66344176170652,2016-07-10 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.1208333333333,34.9,25,64.2083333333333,79,36,20.1833333333333,21.6,16.9,99.80125,999.8,995.6,4.84166666666667,102.041666666667,9.0125,20.88863,0,9.66344176170652
01/06/2016 00:00,28.1208333333333,34.4,25,71.2083333333333,87,46,22.1625,23.3,20.1,99.9258333333333,1001.3,997,3.65416666666667,110.416666666667,7.2875,19.70706,0.8,6.15306304996696,2016-01-06 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.1208333333333,34.4,25,71.2083333333333,87,46,22.1625,23.3,20.1,99.9258333333333,1001.3,997,3.65416666666667,110.416666666667,7.2875,19.70706,0.8,6.15306304996696
05/07/2016 00:00,28.125,35.4,24.6,61.0833333333333,79,31,19.2125,21.7,14.9,100.27375,1004.3,1000.1,4.45833333333333,103.458333333333,9.90833333333333,21.249288,0,9.91148079383455,2016-05-07 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.125,35.4,24.6,61.0833333333333,79,31,19.2125,21.7,14.9,100.27375,1004.3,1000.1,4.45833333333333,103.458333333333,9.90833333333333,21.249288,0,9.91148079383455
11/08/2016 00:00,28.1375,35.5,24.7,58.0833333333333,74,29,18.4208333333333,20.9,14,100.097916666667,1003.2,998.5,5.30416666666667,111.541666666667,11.2291666666667,22.727869,0,12.2032847752869,2016-11-08 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.1375,35.5,24.7,58.0833333333333,74,29,18.4208333333333,20.9,14,100.097916666667,1003.2,998.5,5.30416666666667,111.541666666667,11.2291666666667,22.727869,0,12.2032847752869
10/09/2016 00:00,28.15,36.3,24.6,56.5,73,26,17.9625,20.3,13.2,100.285416666667,1005.4,1000.1,6.00416666666667,116.875,11.9583333333333,22.72866,0,13.142158663959,2016-10-09 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.15,36.3,24.6,56.5,73,26,17.9625,20.3,13.2,100.285416666667,1005.4,1000.1,6.00416666666667,116.875,11.9583333333333,22.72866,0,13.142158663959
05/06/2016 00:00,28.1666666666667,33.8,25.4,69.5416666666667,83,43,21.8416666666667,24.3,19,100.051666666667,1002.1,998.8,4.60833333333333,107.541666666667,9.67916666666667,16.7877,0.6,7.44077940366167,2016-05-06 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.1666666666667,33.8,25.4,69.5416666666667,83,43,21.8416666666667,24.3,19,100.051666666667,1002.1,998.8,4.60833333333333,107.541666666667,9.67916666666667,16.7877,0.6,7.44077940366167
06/08/2016 00:00,28.1791666666667,36.5,24.3,58.0833333333333,75,25,18.3583333333333,20.5,12.6,100.273333333333,1004.6,1000.2,4.76666666666667,113.083333333333,10.0458333333333,22.864414,0,12.342204857574,2016-06-08 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.1791666666667,36.5,24.3,58.0833333333333,75,25,18.3583333333333,20.5,12.6,100.273333333333,1004.6,1000.2,4.76666666666667,113.083333333333,10.0458333333333,22.864414,0,12.342204857574
08/08/2016 00:00,28.2083333333333,35,24.9,60.75,76,33,19.2916666666667,20.9,15.4,100.270833333333,1004.8,1000.2,5.47916666666667,114.541666666667,11.7291666666667,21.051397,0,11.0232282315098,2016-08-08 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.2083333333333,35,24.9,60.75,76,33,19.2916666666667,20.9,15.4,100.270833333333,1004.8,1000.2,5.47916666666667,114.541666666667,11.7291666666667,21.051397,0,11.0232282315098
12/07/2016 00:00,28.2125,35.3,24.7,61,78,31,19.3208333333333,21.3,14.5,100.134583333333,1002.6,999.4,5.075,113.041666666667,10.9416666666667,22.904635,0,10.3979264452588,2016-12-07 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.2125,35.3,24.7,61,78,31,19.3208333333333,21.3,14.5,100.134583333333,1002.6,999.4,5.075,113.041666666667,10.9416666666667,22.904635,0,10.3979264452588
07/07/2016 00:00,28.2291666666667,36,24.3,59.7083333333333,78,31,19.0166666666667,20.7,15.3,100.286666666667,1005.1,1000.3,3.55833333333333,108.166666666667,7.95833333333333,20.36496,0.2,10.603379332098,2016-07-07 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.2291666666667,36,24.3,59.7083333333333,78,31,19.0166666666667,20.7,15.3,100.286666666667,1005.1,1000.3,3.55833333333333,108.166666666667,7.95833333333333,20.36496,0.2,10.603379332098
10/08/2016 00:00,28.2625,36.3,24.6,60.2916666666667,76,28,19.2333333333333,20.9,14.7,100.202916666667,1004.3,999,4.34166666666667,127.708333333333,9.89166666666667,21.229085,0,11.7776169713474,2016-10-08 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.2625,36.3,24.6,60.2916666666667,76,28,19.2333333333333,20.9,14.7,100.202916666667,1004.3,999,4.34166666666667,127.708333333333,9.89166666666667,21.229085,0,11.7776169713474
07/09/2016 00:00,28.3208333333333,37.2,24.8,58.7083333333333,75,25,18.7291666666667,20.9,13.6,100.16125,1003.7,998.4,4.8375,112.625,9.71666666666667,24.27405,0,12.8059103357762,2016-07-09 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.3208333333333,37.2,24.8,58.7083333333333,75,25,18.7291666666667,20.9,13.6,100.16125,1003.7,998.4,4.8375,112.625,9.71666666666667,24.27405,0,12.8059103357762
02/08/2016 00:00,28.3791666666667,35.8,24.4,52.25,75,26,16.8916666666667,19.9,12.7,100.215,1004,999.9,4.73333333333333,117.625,10.1416666666667,23.226287,0,11.9885348154851,2016-02-08 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.3791666666667,35.8,24.4,52.25,75,26,16.8916666666667,19.9,12.7,100.215,1004,999.9,4.73333333333333,117.625,10.1416666666667,23.226287,0,11.9885348154851
02/10/2016 00:00,28.3791666666667,35.8,24.8,59.3333333333333,76,30,18.9875,21.3,15.1,99.9316666666667,1001.6,996.6,5.94583333333333,107.583333333333,11.5666666666667,24.44861,0,11.5620465773791,2016-02-10 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.3791666666667,35.8,24.8,59.3333333333333,76,30,18.9875,21.3,15.1,99.9316666666667,1001.6,996.6,5.94583333333333,107.583333333333,11.5666666666667,24.44861,0,11.5620465773791
09/11/2016 00:00,28.3916666666667,33.2,25.5,64.3333333333333,80,46,20.7416666666667,22.2,18.3,99.9841666666667,1001.4,998,6.925,106.125,12.9916666666667,20.56392,0,8.54048195263242,2016-09-11 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.3916666666667,33.2,25.5,64.3333333333333,80,46,20.7416666666667,22.2,18.3,99.9841666666667,1001.4,998,6.925,106.125,12.9916666666667,20.56392,0,8.54048195263242
12/09/2016 00:00,28.3916666666667,35.6,25.2,59.625,77,30,19.0458333333333,21.4,15.2,100.086666666667,1003.3,997.4,5.34583333333333,109.208333333333,10.6791666666667,22.28832,0,10.9334075609204,2016-12-09 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.3916666666667,35.6,25.2,59.625,77,30,19.0458333333333,21.4,15.2,100.086666666667,1003.3,997.4,5.34583333333333,109.208333333333,10.6791666666667,22.28832,0,10.9334075609204
05/09/2016 00:00,28.3958333333333,36.2,24.9,57.9583333333333,73,28,18.6333333333333,20.9,14.3,100.182083333333,1004.3,999.3,5.25,113.916666666667,11.8458333333333,24.43554,0,13.1402430285287,2016-05-09 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.3958333333333,36.2,24.9,57.9583333333333,73,28,18.6333333333333,20.9,14.3,100.182083333333,1004.3,999.3,5.25,113.916666666667,11.8458333333333,24.43554,0,13.1402430285287
04/06/2016 00:00,28.4291666666667,34.1,25.5,68.625,82,45,21.8166666666667,23,19.6,100.000833333333,1002,997.6,4.00416666666667,109.833333333333,8.52083333333333,16.69512,0,7.9497140505683,2016-04-06 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.4291666666667,34.1,25.5,68.625,82,45,21.8166666666667,23,19.6,100.000833333333,1002,997.6,4.00416666666667,109.833333333333,8.52083333333333,16.69512,0,7.9497140505683
01/08/2016 00:00,28.4375,35.7,25.1,51.25,72,23,16.35,20.2,10.4,100.107083333333,1003.2,998.6,3.57083333333333,132.708333333333,8.78333333333333,23.323322,0,13.3278174282294,2016-01-08 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.4375,35.7,25.1,51.25,72,23,16.35,20.2,10.4,100.107083333333,1003.2,998.6,3.57083333333333,132.708333333333,8.78333333333333,23.323322,0,13.3278174282294
06/10/2016 00:00,28.4458333333333,35.2,25.4,60.5833333333333,76,33,19.5458333333333,21.6,15.7,99.77375,1000.3,995.2,4.38333333333333,103.708333333333,8.81666666666667,17.63665,0,10.9111018779139,2016-06-10 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.4458333333333,35.2,25.4,60.5833333333333,76,33,19.5458333333333,21.6,15.7,99.77375,1000.3,995.2,4.38333333333333,103.708333333333,8.81666666666667,17.63665,0,10.9111018779139
02/07/2016 00:00,28.45,35,24.9,54.8333333333333,72,33,18.0125,20.6,15.3,100.22125,1004,999.8,4.475,108.916666666667,9.4625,19.83204,0,12.619595112165,2016-02-07 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.45,35,24.9,54.8333333333333,72,33,18.0125,20.6,15.3,100.22125,1004,999.8,4.475,108.916666666667,9.4625,19.83204,0,12.619595112165
06/09/2016 00:00,28.4625,37.2,25,58.2083333333333,74,25,18.6875,20.9,13.4,100.192916666667,1004,999.1,4.77083333333333,110.75,10.4666666666667,24.5405,0,13.2733084831952,2016-06-09 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.4625,37.2,25,58.2083333333333,74,25,18.6875,20.9,13.4,100.192916666667,1004,999.1,4.77083333333333,110.75,10.4666666666667,24.5405,0,13.2733084831952
12/11/2016 00:00,28.5125,35,25.3,60.1666666666667,77,34,19.4041666666667,21.5,15.8,99.77,999.8,995,5.96666666666667,103.125,11.1041666666667,20.87281,0,10.5429137811011,2016-12-11 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.5125,35,25.3,60.1666666666667,77,34,19.4041666666667,21.5,15.8,99.77,999.8,995,5.96666666666667,103.125,11.1041666666667,20.87281,0,10.5429137811011
03/09/2016 00:00,28.5166666666667,34.9,25.1,54.25,74,29,17.7041666666667,20.8,13.5,100.120833333333,1003.4,998.9,5.9,112.208333333333,11.7875,23.54701,0,11.9067511221908,2016-03-09 00:00:00.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.5166666666667,34.9,25.1,54.25,74,29,17.7041666666667,20.8,13.5,100.120833333333,1003.4,998.9,5.9,112.208333333333,11.7875,23.54701,0,11.9067511221908
